event_time,Timestamp,UserID,SessionID,EventType,ProductID,Amount,Outcome
0 days 00:32:09.700000,32:09.7,117,7,click,,,
0 days 00:18:18.700000,18:18.7,117,7,login,,,
0 days 00:55:33.400000,55:33.4,117,7,product_view,prod_4714,,
0 days 00:33:00.600000,33:00.6,117,7,product_view,prod_7151,,
0 days 00:41:48.500000,41:48.5,117,7,product_view,prod_7723,,
0 days 00:48:07.200000,48:07.2,117,7,add_to_cart,prod_5876,,
0 days 00:51:12.300000,51:12.3,117,7,login,,,
0 days 00:18:12.400000,18:12.4,117,8,purchase,prod_3814,220.7947095371943,purchase
0 days 00:51:30.100000,51:30.1,117,8,add_to_cart,prod_7073,,
0 days 00:17:08.200000,17:08.2,117,8,logout,,,
0 days 00:20:14.100000,20:14.1,117,8,product_view,prod_9325,,
0 days 00:08:25.600000,08:25.6,117,8,click,,,
0 days 00:44:58,44:58.0,117,8,login,,,
0 days 00:49:04,49:04.0,117,9,page_view,,,
0 days 00:16:19,16:19.0,117,9,purchase,prod_8435,167.96264544613464,purchase
0 days 00:03:47.600000,03:47.6,117,9,page_view,,,
0 days 00:21:30.600000,21:30.6,117,9,purchase,prod_5379,382.9215578563623,purchase
0 days 00:04:34.600000,04:34.6,117,9,product_view,prod_2725,,
0 days 00:15:01.800000,15:01.8,117,9,click,,,
0 days 00:22:16.700000,22:16.7,117,9,purchase,prod_3884,426.71683691995855,purchase
0 days 00:21:40.900000,21:40.9,117,9,logout,,,
0 days 00:23:33.300000,23:33.3,117,10,product_view,prod_9965,,
0 days 00:17:03.900000,17:03.9,117,10,product_view,prod_5247,,
0 days 00:25:24,25:24.0,117,10,purchase,prod_2029,39.26640912619013,purchase
0 days 00:43:27.100000,43:27.1,117,10,add_to_cart,prod_9393,,
0 days 00:30:54.300000,30:54.3,117,10,page_view,,,
0 days 00:58:54.600000,58:54.6,117,10,add_to_cart,prod_8256,,
0 days 00:56:43,56:43.0,117,10,logout,,,
0 days 00:10:22.700000,10:22.7,118,1,product_view,prod_1339,,
0 days 00:13:32.100000,13:32.1,118,1,purchase,prod_9231,402.3458356771656,purchase
0 days 00:07:13.900000,07:13.9,118,1,click,,,
0 days 00:14:03.200000,14:03.2,118,1,page_view,,,
0 days 00:20:26.900000,20:26.9,118,1,page_view,,,
0 days 00:28:11.600000,28:11.6,118,1,add_to_cart,prod_7803,,
0 days 00:17:41.400000,17:41.4,118,2,add_to_cart,prod_1427,,
0 days 00:22:24.900000,22:24.9,118,2,page_view,,,
0 days 00:12:06.500000,12:06.5,118,2,click,,,
0 days 00:20:56.600000,20:56.6,118,2,product_view,prod_9977,,
0 days 00:16:25.600000,16:25.6,118,2,add_to_cart,prod_3409,,
0 days 00:56:10.900000,56:10.9,118,2,logout,,,
0 days 00:55:43.300000,55:43.3,118,2,page_view,,,
0 days 00:29:10.700000,29:10.7,118,3,add_to_cart,prod_7434,,
0 days 00:42:32.800000,42:32.8,118,3,purchase,prod_1734,281.1150847074917,purchase
0 days 00:15:21.200000,15:21.2,118,3,click,,,
0 days 00:39:26,39:26.0,118,3,click,,,
0 days 00:08:43.600000,08:43.6,118,3,product_view,prod_4913,,
0 days 00:07:31.400000,07:31.4,118,3,product_view,prod_1608,,
0 days 00:35:43.300000,35:43.3,118,3,product_view,prod_5168,,
0 days 00:45:06.900000,45:06.9,118,3,page_view,,,
0 days 00:08:36.600000,08:36.6,118,3,product_view,prod_2919,,
0 days 00:27:10,27:10.0,118,3,login,,,
0 days 00:06:01.200000,06:01.2,118,4,purchase,prod_1984,256.74419481818586,purchase
0 days 00:01:42.200000,01:42.2,118,4,product_view,prod_6544,,
0 days 00:54:58.300000,54:58.3,118,4,login,,,
0 days 00:55:52.900000,55:52.9,118,4,login,,,
0 days 00:30:22.800000,30:22.8,118,4,purchase,prod_3123,360.9511372,purchase
0 days 00:35:09.200000,35:09.2,118,5,page_view,,,
0 days 00:02:01.400000,02:01.4,118,5,purchase,prod_1582,331.8084980494489,purchase
0 days 00:51:08,51:08.0,118,5,page_view,,,
0 days 00:52:10.600000,52:10.6,118,5,login,,,
0 days 00:45:47,45:47.0,118,5,login,,,
0 days 00:21:01.100000,21:01.1,118,5,click,,,
0 days 00:08:03.100000,08:03.1,118,6,page_view,,,
0 days 00:43:35.400000,43:35.4,118,6,page_view,,,
0 days 00:48:43.200000,48:43.2,118,6,page_view,,,
0 days 00:34:24.500000,34:24.5,118,6,add_to_cart,prod_8894,,
0 days 00:02:11.700000,02:11.7,118,6,product_view,prod_2362,,
0 days 00:35:06.900000,35:06.9,118,6,login,,,
0 days 00:40:40.300000,40:40.3,118,6,logout,,,
0 days 00:32:23.400000,32:23.4,118,6,purchase,prod_3035,483.9784038704073,purchase
0 days 00:33:17.500000,33:17.5,118,6,add_to_cart,prod_9973,,
0 days 00:39:17.700000,39:17.7,118,7,logout,,,
0 days 00:54:58.800000,54:58.8,118,7,page_view,,,
0 days 00:36:02.500000,36:02.5,118,7,logout,,,
0 days 00:17:57.900000,17:57.9,118,7,purchase,prod_5044,120.37201727363582,purchase
0 days 00:20:47.500000,20:47.5,118,7,page_view,,,
0 days 00:09:59.300000,09:59.3,118,7,logout,,,
0 days 00:45:37.900000,45:37.9,118,7,click,,,
0 days 00:48:01,48:01.0,118,7,page_view,,,
0 days 00:36:18.400000,36:18.4,118,7,click,,,
0 days 00:11:42,11:42.0,118,8,login,,,
0 days 00:56:06.700000,56:06.7,118,8,purchase,prod_7835,112.59768467013537,purchase
0 days 00:04:52.800000,04:52.8,118,8,login,,,
0 days 00:26:40.500000,26:40.5,118,8,product_view,prod_9846,,
0 days 00:09:24.200000,09:24.2,118,8,page_view,,,
0 days 00:49:06.900000,49:06.9,118,8,product_view,prod_4142,,
0 days 00:42:34.700000,42:34.7,118,8,logout,,,
0 days 00:24:58.300000,24:58.3,118,8,page_view,,,
0 days 00:07:51.800000,07:51.8,118,9,purchase,prod_6307,159.97636746289643,purchase
0 days 00:15:53.300000,15:53.3,118,9,logout,,,
0 days 00:00:50.200000,00:50.2,118,9,logout,,,
0 days 00:33:30.400000,33:30.4,118,9,product_view,prod_4060,,
0 days 00:12:15.500000,12:15.5,118,9,logout,,,
0 days 00:53:52.300000,53:52.3,118,9,click,,,
0 days 00:31:09.200000,31:09.2,118,9,click,,,
0 days 00:26:29.600000,26:29.6,118,10,click,,,
0 days 00:26:56,26:56.0,118,10,add_to_cart,prod_7368,,
0 days 00:58:10.700000,58:10.7,118,10,add_to_cart,prod_9900,,
0 days 00:21:42.800000,21:42.8,118,10,click,,,
0 days 00:15:21.800000,15:21.8,118,10,add_to_cart,prod_2441,,
0 days 00:53:40.600000,53:40.6,118,10,logout,,,
0 days 00:39:25.200000,39:25.2,118,10,logout,,,
0 days 00:36:19.400000,36:19.4,118,10,login,,,
0 days 00:24:46,24:46.0,118,10,purchase,prod_6956,6.727566157969589,purchase
0 days 00:56:56.300000,56:56.3,119,1,login,,,
0 days 00:51:35,51:35.0,119,1,add_to_cart,prod_4269,,
0 days 00:50:52.600000,50:52.6,119,1,logout,,,
0 days 00:35:14,35:14.0,119,1,page_view,,,
0 days 00:21:05.900000,21:05.9,119,1,click,,,
0 days 00:12:52,12:52.0,119,1,product_view,prod_3347,,
0 days 00:19:15.800000,19:15.8,119,1,product_view,prod_6384,,
0 days 00:39:26.200000,39:26.2,119,2,product_view,prod_9842,,
0 days 00:20:44.200000,20:44.2,119,2,page_view,,,
0 days 00:26:02.400000,26:02.4,119,2,product_view,prod_4669,,
0 days 00:50:13.600000,50:13.6,119,2,add_to_cart,prod_5294,,
0 days 00:17:23.700000,17:23.7,119,2,product_view,prod_6578,,
0 days 00:19:18.500000,19:18.5,119,2,purchase,prod_7300,215.0287448640105,purchase
0 days 00:30:21.300000,30:21.3,119,3,logout,,,
0 days 00:16:51.300000,16:51.3,119,3,product_view,prod_6759,,
0 days 00:36:56.800000,36:56.8,119,3,login,,,
0 days 00:59:41.800000,59:41.8,119,3,add_to_cart,prod_6164,,
0 days 00:46:00.400000,46:00.4,119,3,purchase,prod_8628,119.62593219284864,purchase
0 days 00:59:31.800000,59:31.8,119,3,login,,,
0 days 00:47:46.900000,47:46.9,119,3,page_view,,,
0 days 00:03:36.900000,03:36.9,119,3,logout,,,
0 days 00:54:46.900000,54:46.9,119,3,page_view,,,
0 days 00:11:12.600000,11:12.6,119,3,login,,,
0 days 00:13:35.500000,13:35.5,119,4,product_view,prod_7218,,
0 days 00:38:45.100000,38:45.1,119,4,login,,,
0 days 00:54:14.900000,54:14.9,119,4,purchase,prod_6623,111.75508370797736,purchase
0 days 00:11:01.900000,11:01.9,119,4,add_to_cart,prod_7693,,
0 days 00:32:33,32:33.0,119,4,purchase,prod_8861,82.76804136453562,purchase
0 days 00:53:45.900000,53:45.9,119,4,login,,,
0 days 00:26:11.400000,26:11.4,119,4,purchase,prod_2532,7.811267321,purchase
0 days 00:52:08.800000,52:08.8,119,4,page_view,,,
0 days 00:27:34,27:34.0,119,5,product_view,prod_6530,,
0 days 00:35:14.800000,35:14.8,119,5,logout,,,
0 days 00:48:26,48:26.0,119,5,login,,,
0 days 00:47:45.800000,47:45.8,119,5,add_to_cart,prod_1752,,
0 days 00:33:31.600000,33:31.6,119,5,add_to_cart,prod_2811,,
0 days 00:53:29.400000,53:29.4,119,5,logout,,,
0 days 00:43:21.100000,43:21.1,119,5,purchase,prod_9832,62.14373146030064,purchase
0 days 00:55:25.900000,55:25.9,119,5,product_view,prod_2223,,
0 days 00:36:53.600000,36:53.6,119,5,page_view,,,
0 days 00:44:54.700000,44:54.7,119,6,click,,,
0 days 00:51:27.400000,51:27.4,119,6,page_view,,,
0 days 00:00:12.600000,00:12.6,119,6,add_to_cart,prod_6713,,
0 days 00:57:19.100000,57:19.1,119,6,purchase,prod_4975,236.4382770164359,purchase
0 days 00:37:03.300000,37:03.3,119,6,page_view,,,
0 days 00:46:25.300000,46:25.3,119,6,login,,,
0 days 00:38:24.500000,38:24.5,119,6,logout,,,
0 days 00:35:42.700000,35:42.7,119,6,purchase,prod_4823,130.9548577906994,purchase
0 days 00:33:15.700000,33:15.7,119,6,login,,,
0 days 00:56:42.400000,56:42.4,119,6,page_view,,,
0 days 00:24:18.900000,24:18.9,119,7,add_to_cart,prod_5911,,
0 days 00:12:28.400000,12:28.4,119,7,add_to_cart,prod_9558,,
0 days 00:44:55,44:55.0,119,7,add_to_cart,prod_6479,,
0 days 00:01:56.700000,01:56.7,119,7,logout,,,
0 days 00:28:20.100000,28:20.1,119,7,add_to_cart,prod_8604,,
0 days 00:07:53.200000,07:53.2,119,7,purchase,prod_5232,50.97824229252573,purchase
0 days 00:35:56.500000,35:56.5,119,7,purchase,prod_6771,196.07576017048083,purchase
0 days 00:42:06.500000,42:06.5,119,8,product_view,prod_3810,,
0 days 00:23:28.200000,23:28.2,119,8,login,,,
0 days 00:09:48.600000,09:48.6,119,8,purchase,prod_1664,121.40580335105504,purchase
0 days 00:01:31.400000,01:31.4,119,8,product_view,prod_1501,,
0 days 00:00:27.500000,00:27.5,119,8,login,,,
0 days 00:32:16.400000,32:16.4,119,8,page_view,,,
0 days 00:43:56.900000,43:56.9,119,8,login,,,
0 days 00:55:17.700000,55:17.7,119,8,click,,,
0 days 00:12:05.100000,12:05.1,119,8,logout,,,
0 days 00:07:06.100000,07:06.1,119,9,login,,,
0 days 00:05:00.600000,05:00.6,119,9,purchase,prod_4646,190.88470532160423,purchase
0 days 00:32:53.100000,32:53.1,119,9,purchase,prod_9638,34.01727676416405,purchase
0 days 00:01:10.700000,01:10.7,119,9,purchase,prod_1047,362.51781587874655,purchase
0 days 00:38:56.800000,38:56.8,119,9,login,,,
0 days 00:10:00.700000,10:00.7,119,9,purchase,prod_6992,418.9139227734258,purchase
0 days 00:56:06,56:06.0,119,9,login,,,
0 days 00:05:29.800000,05:29.8,119,9,product_view,prod_2139,,
0 days 00:31:47.200000,31:47.2,119,9,click,,,
0 days 00:55:37.600000,55:37.6,119,9,add_to_cart,prod_5906,,
0 days 00:29:53.500000,29:53.5,119,10,page_view,,,
0 days 00:32:31.500000,32:31.5,119,10,add_to_cart,prod_8155,,
0 days 00:09:42.600000,09:42.6,119,10,page_view,,,
0 days 00:17:47.400000,17:47.4,119,10,login,,,
0 days 00:51:17,51:17.0,119,10,click,,,
0 days 00:51:20.500000,51:20.5,120,1,product_view,prod_1413,,
0 days 00:10:41.200000,10:41.2,120,1,purchase,prod_4641,481.9468132244958,purchase
0 days 00:44:04.200000,44:04.2,120,1,product_view,prod_8473,,
0 days 00:24:12.800000,24:12.8,120,1,add_to_cart,prod_4260,,
0 days 00:41:01.200000,41:01.2,120,1,page_view,,,
0 days 00:27:32,27:32.0,120,1,add_to_cart,prod_4521,,
0 days 00:11:52.200000,11:52.2,120,1,product_view,prod_8324,,
0 days 00:16:32,16:32.0,120,1,click,,,
0 days 00:04:13.600000,04:13.6,120,1,page_view,,,
0 days 00:28:24.200000,28:24.2,120,1,product_view,prod_4967,,
0 days 00:21:53.900000,21:53.9,120,2,click,,,
0 days 00:47:14.600000,47:14.6,120,2,login,,,
0 days 00:09:21.200000,09:21.2,120,2,click,,,
0 days 00:09:20,09:20.0,120,2,add_to_cart,prod_8951,,
0 days 00:54:47.300000,54:47.3,120,2,page_view,,,
0 days 00:59:08.600000,59:08.6,120,2,login,,,
0 days 00:11:44.100000,11:44.1,120,2,logout,,,
0 days 00:27:58.100000,27:58.1,120,2,add_to_cart,prod_4966,,
0 days 00:41:02,41:02.0,120,3,page_view,,,
0 days 00:05:33.400000,05:33.4,120,3,click,,,
0 days 00:06:47.100000,06:47.1,120,3,click,,,
0 days 00:37:01.600000,37:01.6,120,3,page_view,,,
0 days 00:51:10.100000,51:10.1,120,3,purchase,prod_8640,110.35260895058988,purchase
0 days 00:20:51,20:51.0,120,3,product_view,prod_8856,,
0 days 00:43:49.300000,43:49.3,120,3,login,,,
0 days 00:41:07.800000,41:07.8,120,4,add_to_cart,prod_3614,,
0 days 00:17:58.900000,17:58.9,120,4,product_view,prod_4356,,
0 days 00:58:09.900000,58:09.9,120,4,click,,,
0 days 00:14:35.400000,14:35.4,120,4,logout,,,
0 days 00:33:58.700000,33:58.7,120,4,product_view,prod_6638,,
0 days 00:40:45.200000,40:45.2,120,4,logout,,,
0 days 00:53:43.200000,53:43.2,120,4,login,,,
0 days 00:09:42,09:42.0,120,4,login,,,
0 days 00:42:35.700000,42:35.7,120,5,logout,,,
0 days 00:32:32.900000,32:32.9,120,5,click,,,
0 days 00:59:41.300000,59:41.3,120,5,product_view,prod_9343,,
0 days 00:54:29.800000,54:29.8,120,5,logout,,,
0 days 00:18:29.100000,18:29.1,120,5,page_view,,,
0 days 00:10:13,10:13.0,120,5,purchase,prod_6322,103.9871067763944,purchase
0 days 00:47:29.300000,47:29.3,120,5,add_to_cart,prod_8737,,
0 days 00:27:21.300000,27:21.3,120,6,product_view,prod_6650,,
0 days 00:07:48.900000,07:48.9,120,6,click,,,
0 days 00:38:05.200000,38:05.2,120,6,add_to_cart,prod_5179,,
0 days 00:49:22.200000,49:22.2,120,6,login,,,
0 days 00:13:21.700000,13:21.7,120,6,page_view,,,
0 days 00:46:47,46:47.0,120,6,click,,,
0 days 00:38:33.800000,38:33.8,120,6,login,,,
0 days 00:04:04.300000,04:04.3,120,6,product_view,prod_2714,,
0 days 00:38:06.800000,38:06.8,120,6,logout,,,
0 days 00:09:47.700000,09:47.7,120,6,page_view,,,
0 days 00:19:54.600000,19:54.6,120,7,login,,,
0 days 00:25:37,25:37.0,120,7,purchase,prod_7323,279.52079402951296,purchase
0 days 00:57:57.700000,57:57.7,120,7,logout,,,
0 days 00:19:07.200000,19:07.2,120,7,page_view,,,
0 days 00:31:52.500000,31:52.5,120,7,purchase,prod_7019,301.1389603490296,purchase
0 days 00:43:02.500000,43:02.5,120,7,product_view,prod_8229,,
0 days 00:51:11.200000,51:11.2,120,8,page_view,,,
0 days 00:41:04,41:04.0,120,8,logout,,,
0 days 00:48:47.300000,48:47.3,120,8,product_view,prod_8188,,
0 days 00:02:44.300000,02:44.3,120,8,page_view,,,
0 days 00:50:19.600000,50:19.6,120,8,click,,,
0 days 00:29:06.200000,29:06.2,120,8,page_view,,,
0 days 00:45:51,45:51.0,120,8,page_view,,,
0 days 00:52:47.200000,52:47.2,120,8,logout,,,
0 days 00:15:10.700000,15:10.7,120,9,add_to_cart,prod_8076,,
0 days 00:46:32.500000,46:32.5,120,9,add_to_cart,prod_5086,,
0 days 00:06:40.100000,06:40.1,120,9,click,,,
0 days 00:23:35.200000,23:35.2,120,9,purchase,prod_3092,250.0213397917556,purchase
0 days 00:45:47.300000,45:47.3,120,9,page_view,,,
0 days 00:22:08,22:08.0,120,9,click,,,
0 days 00:07:46,07:46.0,120,9,logout,,,
0 days 00:08:50.800000,08:50.8,120,9,login,,,
0 days 00:07:56.600000,07:56.6,120,9,page_view,,,
0 days 00:28:36.900000,28:36.9,120,9,add_to_cart,prod_3507,,
0 days 00:12:39.800000,12:39.8,120,10,product_view,prod_8869,,
0 days 00:31:24.100000,31:24.1,120,10,login,,,
0 days 00:05:01.700000,05:01.7,120,10,logout,,,
0 days 00:42:39.100000,42:39.1,120,10,purchase,prod_6769,265.0663410849706,purchase
0 days 00:22:45.200000,22:45.2,120,10,purchase,prod_5516,426.64286896571457,purchase
0 days 00:53:13.100000,53:13.1,120,10,page_view,,,
0 days 00:02:26,02:26.0,120,10,purchase,prod_9369,27.57436178786451,purchase
0 days 00:52:25.700000,52:25.7,121,1,purchase,prod_7194,363.7948657531832,purchase
0 days 00:55:57,55:57.0,121,1,purchase,prod_1399,17.945173525055903,purchase
0 days 00:03:10.300000,03:10.3,121,1,logout,,,
0 days 00:49:50,49:50.0,121,1,login,,,
0 days 00:13:55.100000,13:55.1,121,1,product_view,prod_6346,,
0 days 00:24:10.300000,24:10.3,121,1,logout,,,
0 days 00:52:23.900000,52:23.9,121,1,add_to_cart,prod_1499,,
0 days 00:39:09.800000,39:09.8,121,1,click,,,
0 days 00:09:43.200000,09:43.2,121,2,click,,,
0 days 00:53:49.700000,53:49.7,121,2,product_view,prod_9160,,
0 days 00:42:57.100000,42:57.1,121,2,add_to_cart,prod_7111,,
0 days 00:13:43.900000,13:43.9,121,2,logout,,,
0 days 00:36:34.400000,36:34.4,121,2,add_to_cart,prod_4769,,
0 days 00:17:44.100000,17:44.1,121,2,purchase,prod_6114,106.34142541917667,purchase
0 days 00:38:40.200000,38:40.2,121,2,product_view,prod_6640,,
0 days 00:42:34.300000,42:34.3,121,2,click,,,
0 days 00:34:03,34:03.0,121,3,product_view,prod_1627,,
0 days 00:43:04.100000,43:04.1,121,3,page_view,,,
0 days 00:29:26.300000,29:26.3,121,3,product_view,prod_5535,,
0 days 00:16:31,16:31.0,121,3,page_view,,,
0 days 00:34:38.100000,34:38.1,121,3,purchase,prod_9082,428.7334322614888,purchase
0 days 00:21:51.300000,21:51.3,121,3,add_to_cart,prod_5222,,
0 days 00:12:45.400000,12:45.4,121,3,login,,,
0 days 00:37:12.500000,37:12.5,121,3,login,,,
0 days 00:33:36.900000,33:36.9,121,3,logout,,,
0 days 00:11:36.600000,11:36.6,121,3,login,,,
0 days 00:35:58.500000,35:58.5,121,4,login,,,
0 days 00:28:57.500000,28:57.5,121,4,page_view,,,
0 days 00:52:57.700000,52:57.7,121,4,add_to_cart,prod_5528,,
0 days 00:53:39.900000,53:39.9,121,4,purchase,prod_5463,402.7199379801052,purchase
0 days 00:38:23.400000,38:23.4,121,4,click,,,
0 days 00:57:10.300000,57:10.3,121,4,login,,,
0 days 00:13:29.700000,13:29.7,121,5,add_to_cart,prod_6937,,
0 days 00:49:46.100000,49:46.1,121,5,page_view,,,
0 days 00:35:40.300000,35:40.3,121,5,logout,,,
0 days 00:36:32.200000,36:32.2,121,5,page_view,,,
0 days 00:47:17.700000,47:17.7,121,5,logout,,,
0 days 00:12:58.400000,12:58.4,121,5,product_view,prod_5348,,
0 days 00:49:37.400000,49:37.4,121,5,page_view,,,
0 days 00:08:30.200000,08:30.2,121,6,product_view,prod_7310,,
0 days 00:06:18.700000,06:18.7,121,6,click,,,
0 days 00:19:40.700000,19:40.7,121,6,page_view,,,
0 days 00:15:57,15:57.0,121,6,add_to_cart,prod_3553,,
0 days 00:30:43.900000,30:43.9,121,6,click,,,
0 days 00:40:00.300000,40:00.3,121,7,click,,,
0 days 00:49:21.100000,49:21.1,121,7,add_to_cart,prod_5363,,
0 days 00:29:59.400000,29:59.4,121,7,add_to_cart,prod_4371,,
0 days 00:16:03.400000,16:03.4,121,7,product_view,prod_4675,,
0 days 00:56:18.500000,56:18.5,121,7,click,,,
0 days 00:16:56.300000,16:56.3,121,7,add_to_cart,prod_6959,,
0 days 00:17:36.200000,17:36.2,121,8,click,,,
0 days 00:40:20.300000,40:20.3,121,8,purchase,prod_7078,133.7537011035695,purchase
0 days 00:19:38.300000,19:38.3,121,8,product_view,prod_6993,,
0 days 00:19:21.700000,19:21.7,121,8,add_to_cart,prod_9385,,
0 days 00:15:10.200000,15:10.2,121,8,purchase,prod_5109,32.71884942594711,purchase
0 days 00:51:24.400000,51:24.4,121,8,product_view,prod_4309,,
0 days 00:31:41.200000,31:41.2,121,8,click,,,
0 days 00:13:52.900000,13:52.9,121,8,purchase,prod_7682,450.7086619310017,purchase
0 days 00:28:39.900000,28:39.9,121,9,login,,,
0 days 00:02:33.600000,02:33.6,121,9,add_to_cart,prod_3967,,
0 days 00:29:00,29:00.0,121,9,logout,,,
0 days 00:01:55.100000,01:55.1,121,9,login,,,
0 days 00:13:10.100000,13:10.1,121,9,purchase,prod_7018,385.8179154884883,purchase
0 days 00:08:33,08:33.0,121,9,click,,,
0 days 00:28:29,28:29.0,121,9,add_to_cart,prod_6378,,
0 days 00:21:59.100000,21:59.1,121,9,logout,,,
0 days 00:47:50.900000,47:50.9,121,9,purchase,prod_6335,483.34894157877534,purchase
0 days 00:56:28,56:28.0,121,9,page_view,,,
0 days 00:18:00.600000,18:00.6,121,10,purchase,prod_8671,456.4497345,purchase
0 days 00:57:55.400000,57:55.4,121,10,page_view,,,
0 days 00:55:14,55:14.0,121,10,add_to_cart,prod_3947,,
0 days 00:54:49.700000,54:49.7,121,10,click,,,
0 days 00:55:03.300000,55:03.3,121,10,login,,,
0 days 00:41:21.400000,41:21.4,122,1,purchase,prod_9074,99.05697147519624,purchase
0 days 00:44:36.800000,44:36.8,122,1,click,,,
0 days 00:10:22.500000,10:22.5,122,1,product_view,prod_8074,,
0 days 00:12:56,12:56.0,122,1,product_view,prod_6088,,
0 days 00:56:26.600000,56:26.6,122,1,product_view,prod_1433,,
0 days 00:44:27,44:27.0,122,1,logout,,,
0 days 00:18:10.400000,18:10.4,122,1,click,,,
0 days 00:17:30,17:30.0,122,2,purchase,prod_9165,441.5266477787385,purchase
0 days 00:14:35.500000,14:35.5,122,2,click,,,
0 days 00:09:12.400000,09:12.4,122,2,click,,,
0 days 00:09:00.900000,09:00.9,122,2,logout,,,
0 days 00:04:50.300000,04:50.3,122,2,add_to_cart,prod_2681,,
0 days 00:43:04.800000,43:04.8,122,2,logout,,,
0 days 00:18:42.700000,18:42.7,122,2,logout,,,
0 days 00:11:28.500000,11:28.5,122,2,page_view,,,
0 days 00:23:59.300000,23:59.3,122,3,logout,,,
0 days 00:11:51.100000,11:51.1,122,3,logout,,,
0 days 00:52:47.500000,52:47.5,122,3,add_to_cart,prod_4475,,
0 days 00:07:59.400000,07:59.4,122,3,logout,,,
0 days 00:49:51.400000,49:51.4,122,3,logout,,,
0 days 00:08:41.200000,08:41.2,122,3,logout,,,
0 days 00:50:39.600000,50:39.6,122,3,page_view,,,
0 days 00:58:18.400000,58:18.4,122,3,logout,,,
0 days 00:22:14.700000,22:14.7,122,3,logout,,,
0 days 00:12:03,12:03.0,122,4,logout,,,
0 days 00:43:01,43:01.0,122,4,page_view,,,
0 days 00:20:09.600000,20:09.6,122,4,logout,,,
0 days 00:47:04.800000,47:04.8,122,4,login,,,
0 days 00:04:40.200000,04:40.2,122,4,add_to_cart,prod_4603,,
0 days 00:23:56.600000,23:56.6,122,4,add_to_cart,prod_6861,,
0 days 00:08:39.700000,08:39.7,122,4,purchase,prod_1419,186.6151114446719,purchase
0 days 00:15:42.600000,15:42.6,122,4,purchase,prod_8807,141.6375905191215,purchase
0 days 00:03:34.500000,03:34.5,122,5,logout,,,
0 days 00:26:37,26:37.0,122,5,purchase,prod_5086,381.5769662086807,purchase
0 days 00:13:32.300000,13:32.3,122,5,purchase,prod_2625,392.2590451756077,purchase
0 days 00:14:04.400000,14:04.4,122,5,page_view,,,
0 days 00:26:25.700000,26:25.7,122,5,add_to_cart,prod_4440,,
0 days 00:21:05.400000,21:05.4,122,5,page_view,,,
0 days 00:33:50.700000,33:50.7,122,5,add_to_cart,prod_5252,,
0 days 00:27:51.700000,27:51.7,122,6,login,,,
0 days 00:24:44.600000,24:44.6,122,6,page_view,,,
0 days 00:21:14.700000,21:14.7,122,6,login,,,
0 days 00:30:30.900000,30:30.9,122,6,click,,,
0 days 00:51:15.300000,51:15.3,122,6,page_view,,,
